code,ticker,company_name,sector_33,total_assets,doc_id,gross_profit,revenue,cost_of_sales,gp_method,gp_tag,revenue_tag,cost_tag,gross_profitability,gross_profitability_available,gross_profitability_review_flag
4397,4397.T,TeamSpirit Inc.,Information & Communication,4472837000.0,S100X6JN,1984447000.0,4922684000.0,2938237000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.44366629054445755,True,False
3034,3034.T,"Qol Holdings Co.,Ltd.",Retail Trade,169598000000.0,S100W4MB,39056000000.0,263972000000.0,224916000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2302857345015861,True,False
3077,3077.T,"Horiifoodservice Co.,Ltd.",Retail Trade,3482759000.0,S100XN95,2398137000.0,3220077000.0,821940000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6885739151058112,True,False
5609,5609.T,NIPPON CHUZO K.K.,Iron and Steel,22325000000.0,S100W46L,2031000000.0,14311000000.0,12280000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.09097424412094066,True,False
5262,5262.T,Nippon Hume Corporation,Glass and Ceramics Products,57240997000.0,S100VYQK,7262876000.0,37064584000.0,29801708000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12688241611165507,True,False
6027,6027.T,"Bengo4.com,Inc.",Services,11296992000.0,S100W1SD,10833070000.0,14072375000.0,3239305000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9589340242075058,True,False
1866,1866.T,KITANO CONSTRUCTION CORP.,Construction,75589000000.0,S100W59A,9903000000.0,80853000000.0,70950000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.13101112595748057,True,False
5218,5218.T,OHARA INC.,Glass and Ceramics Products,66884993000.0,S100XHTP,8546564000.0,28895673000.0,20349109000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1277799939367565,True,False
2780,2780.T,"Komehyo Holdings Co.,Ltd.",Retail Trade,88625747000.0,S100W3LG,35248886000.0,158994692000.0,123745805000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3977273782527328,True,False
1429,1429.T,"Nippon Aqua Co.,Ltd.",Construction,25810383000.0,S100XUQB,7738522000.0,33670846000.0,25932324000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.29982205223378516,True,False
5939,5939.T,"OTANI KOGYO CO.,LTD.",Metal Products,7564398000.0,S100W79B,1721020000.0,7899421000.0,6178401000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.22751579173914435,True,False
3486,3486.T,GLOBAL LINK MANAGEMENT INC.,Real Estate,48146969000.0,S100XU06,12409656000.0,69262846000.0,56853190000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.25774532141369066,True,False
9421,9421.T,NJ Holdings Inc.,Information & Communication,3749334000.0,S100WOVL,1797634000.0,9107700000.0,7310065000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.47945421773573654,True,False
2695,2695.T,"Kura Sushi,Inc.",Retail Trade,164305000000.0,S100XHP5,145174000000.0,245109000000.0,99934000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8835641033443901,True,False
2694,2694.T,Yakiniku Sakai Holdings Inc.,Retail Trade,16610756000.0,S100W2WF,15671118000.0,23533041000.0,7861923000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9434319545720857,True,False
2927,2927.T,"AFC-HD AMS Life Science Co.,Ltd.",Foods,48726913000.0,S100X6W8,11261364000.0,32655022000.0,21393657000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.23111178826370551,True,False
2424,2424.T,Brass Corporation,Services,11411573000.0,S100WX02,9165526000.0,13562102000.0,4396576000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8031781420493038,True,False
7604,7604.T,"UMENOHANA GROUP CO.,LTD.",Retail Trade,22951569000.0,S100WESD,19151124000.0,29440638000.0,10289514000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.834414588388271,True,False
7508,7508.T,G-7 HOLDINGS Inc.,Retail Trade,70693000000.0,S100W5I0,51939000000.0,214129000000.0,162189000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.7347120648437611,True,False
2917,2917.T,"OHMORIYA Co.,LTD.",Foods,23556626000.0,S100XBNR,1933174000.0,16511214000.0,14578039000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.08206497823584753,True,False
3967,3967.T,"Eltes Co.,Ltd.",Information & Communication,7133433000.0,S100Y6AI,3185449000.0,8958812000.0,5773363000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.44655203181974235,True,False
3080,3080.T,"JASON CO.,LTD.",Retail Trade,10875017000.0,S100Y69Z,7416330000.0,28604828000.0,21188497000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6819603132574413,True,False
6656,6656.T,inspec Inc.,Electric Appliances,3000683000.0,S100WEBL,904687000.0,2237768000.0,,direct_gross_profit,GrossProfit,NetSales,,0.3014936932691657,True,False
8891,8891.T,"AMG HOLDINGS CO.,LTD.",Real Estate,29325960000.0,S100W25O,4490132000.0,30417651000.0,25927519000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1531111683982383,True,False
9816,9816.T,Striders Corporation,Real Estate,5498536000.0,S100W17P,2020836000.0,7788787000.0,5767950000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3675225550946652,True,False
3632,3632.T,"GREE Holdings,Inc.",Information & Communication,132897000000.0,S100WQWX,29209000000.0,57111000000.0,27902000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2197867521463991,True,False
5480,5480.T,"Nippon Yakin kogyo Co.,Ltd.",Iron and Steel,217461000000.0,S100VZ2C,30649000000.0,172097000000.0,141448000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.14094021456720976,True,False
4420,4420.T,"eSOL Co.,Ltd.",Information & Communication,8192617000.0,S100XV6D,3697425000.0,12129822000.0,8432396000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.45131183356917576,True,False
7822,7822.T,"Eidai Co.,Ltd.",Other Products,88714000000.0,S100W3YW,14762000000.0,71202000000.0,56440000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1663998917870911,True,False
3550,3550.T,"STUDIO ATAO Co.,Ltd.",Retail Trade,3182841000.0,S100Y4QT,2811932000.0,4126272000.0,1314340000.0,direct_gross_profit,GrossProfit,NetSales,CostOfGoodsSold,0.8834660606671838,True,False
7637,7637.T,"Hakudo Co.,Ltd.",Wholesale Trade,48835756000.0,S100W41M,10573184000.0,66410187000.0,55837003000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21650497229939472,True,False
7416,7416.T,Haruyama Holdings Inc.,Retail Trade,43449551000.0,S100W946,21469180000.0,36135998000.0,14666818000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.49411741907298423,True,False
9867,9867.T,Solekia Limited,Wholesale Trade,22278239000.0,S100W7W2,5397330000.0,28025172000.0,22627841000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.24226914883173667,True,False
8217,8217.T,"OKUWA CO.,LTD.",Retail Trade,129223000000.0,S100Y362,79541000000.0,239549000000.0,173114000000.0,direct_gross_profit,OperatingGrossProfit,NetSales,CostOfSales,0.6155328385813671,True,False
6572,6572.T,"OPEN Group,Inc.",Services,19608407000.0,S100Y69Y,5661799000.0,8148088000.0,2486289000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.28874344560473475,True,False
7514,7514.T,"HIMARAYA Co.,Ltd.",Retail Trade,34667000000.0,S100X67D,21202000000.0,60447000000.0,39245000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6115902731704503,True,False
8835,8835.T,TAIHEIYO KOUHATSU INCORPORATED,Wholesale Trade,47742000000.0,S100W5SG,4370000000.0,42076000000.0,37705000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.09153366008964853,True,False
7561,7561.T,HURXLEY CORPORATION,Retail Trade,73427000000.0,S100VWK8,14491000000.0,45175000000.0,30683000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.19735247252373106,True,False
4442,4442.T,"VALTES HOLDINGS CO.,LTD.",Information & Communication,6508220000.0,S100W8BK,3210613000.0,10795074000.0,7584461000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.4933166057693194,True,False
2892,2892.T,"NIHON SHOKUHIN KAKO CO.,LTD.",Foods,50121000000.0,S100W24D,10032000000.0,62697000000.0,52665000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20015562339139284,True,False
7570,7570.T,"HASHIMOTO SOGYO HOLDINGS CO.,LTD.",Wholesale Trade,85500000000.0,S100W6TW,17443000000.0,165339000000.0,147896000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20401169590643276,True,False
4310,4310.T,Dream Incubator Inc.,Services,17146000000.0,S100W1BY,2930000000.0,6183000000.0,3253000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17088533768809053,True,False
8278,8278.T,"FUJI CO.,LTD.",Retail Trade,415212000000.0,S100Y4CU,249760000000.0,784256000000.0,564499000000.0,direct_gross_profit,OperatingGrossProfit,NetSales,CostOfSales,0.6015240407310001,True,False
8219,8219.T,"AOYAMA TRADING Co.,Ltd.",Retail Trade,318404000000.0,S100W2TN,100152000000.0,194790000000.0,94638000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3145437871383525,True,False
7896,7896.T,"SEVEN INDUSTRIES CO.,LTD.",Other Products,10942000000.0,S100W788,2297000000.0,15425000000.0,13122000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20992505940413086,True,False
4666,4666.T,"PARK24 Co.,Ltd.",Real Estate,354376000000.0,S100XHMO,104243000000.0,406168000000.0,301924000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2941593110142899,True,False
3418,3418.T,"BALNIBARBI Co.,Ltd.",Retail Trade,13536851000.0,S100WX0H,10659842000.0,14336766000.0,3676924000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.7874683705981547,True,False
7836,7836.T,"AVIX,Inc.",Other Products,3183091000.0,S100W77N,1268285000.0,4347136000.0,3078851000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.39844446797154087,True,False
3915,3915.T,"TerraSky Co.,Ltd",Information & Communication,22212445000.0,S100Y60F,7472811000.0,28056820000.0,20584009000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3364245133752723,True,False
9345,9345.T,"Bizmates,Inc.",Services,2675982000.0,S100XUK8,2654133000.0,3491179000.0,837045000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9918351468731852,True,False
7069,7069.T,"CyberBuzz,Inc.",Services,3108217000.0,S100XBQ8,2694178000.0,7131164000.0,4436986000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8667921190830628,True,False
2735,2735.T,"WATTS CO.,LTD.",Retail Trade,27510760000.0,S100X626,23907654000.0,61578772000.0,37671118000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8690292089349767,True,False
7077,7077.T,"ALiNK Internet,INC.",Services,1840485000.0,S100Y69B,427717000.0,1015965000.0,588247000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.23239363537328475,True,False
4418,4418.T,Japan Data Science Consortium Co.Ltd.,Information & Communication,7987078000.0,S100WQTJ,2339283000.0,23055669000.0,20716385000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.29288345500068985,True,False
7309,7309.T,SHIMANO INC.,Transportation Equipment,938250000000.0,S100XQSE,166616000000.0,466243000000.0,299627000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.17758166799893418,True,False
9143,9143.T,"SG HOLDINGS CO.,LTD.",Land Transportation,1176990000000.0,S100W6EF,160430000000.0,1479239000000.0,,direct_gross_profit,OperatingGrossProfit,OperatingRevenue1,,0.1363053212006899,True,False
3479,3479.T,TKP Corporation,Real Estate,170851000000.0,S100Y7OL,48421000000.0,114357000000.0,65936000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.28341069118705775,True,False
2932,2932.T,"STI Foods Holdings,Inc.",Foods,21850000000.0,S100XUJP,10447000000.0,38605000000.0,28157000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.47812356979405035,True,False
2726,2726.T,"PAL GROUP Holdings CO.,LTD",Retail Trade,164496000000.0,S100Y647,133052000000.0,234704000000.0,101652000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8088464157183154,True,False
2321,2321.T,Softfront Holdings,Information & Communication,1707258000.0,S100W9FI,408238000.0,823600000.0,415362000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.23911910209236098,True,False
3904,3904.T,KAYAC Inc.,Information & Communication,13556744000.0,S100XTE7,10914971000.0,20094686000.0,9179715000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8051321910334812,True,False
9896,9896.T,"JK Holdings Co.,Ltd.",Wholesale Trade,222968000000.0,S100W1Y4,47457000000.0,393258000000.0,345800000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.21284220157152595,True,False
3608,3608.T,"TSI HOLDINGS CO.,LTD.",Textiles and Apparels,174204000000.0,S100Y5A2,91458000000.0,167085000000.0,75627000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5250051663566853,True,False
7067,7067.T,Branding Technology Inc.,Services,2081158000.0,S100W8I0,1189365000.0,5028735000.0,3839369000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5714919290125978,True,False
5029,5029.T,circlace Inc,Information & Communication,1931955000.0,S100W5G6,1756205000.0,3804013000.0,2047807000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9090299722302021,True,False
7049,7049.T,"SHIKIGAKU.Co.,Ltd.",Services,4806624000.0,S100Y1AF,4371924000.0,6536914000.0,2164989000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9095623040204518,True,False
3196,3196.T,"HOTLAND HOLDINGS Co.,Ltd.",Retail Trade,33561903000.0,S100XU8Z,28637098000.0,51040982000.0,22403884000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.853262045361373,True,False
8237,8237.T,"MATSUYA CO.,LTD.",Retail Trade,76138000000.0,S100Y6A8,24809000000.0,45706000000.0,20897000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.32584254905566207,True,False
5301,5301.T,"TOKAI CARBON CO.,LTD.",Glass and Ceramics Products,664033000000.0,S100XU85,79740000000.0,322960000000.0,243220000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.12008439339611134,True,False
8929,8929.T,"Aoyama Zaisan Networks Company,Limited",Real Estate,26278000000.0,S100XTDE,8501000000.0,41785000000.0,33284000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.32350254966131364,True,False
2820,2820.T,Yamami Company,Foods,15980559000.0,S100WQUM,4322626000.0,21064618000.0,,direct_gross_profit,GrossProfit,NetSales,,0.27049279064643483,True,False
3864,3864.T,Mitsubishi Paper Mills Limited,Pulp and Paper,213267000000.0,S100W59P,25162000000.0,175942000000.0,150779000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11798356051334712,True,False
9980,9980.T,MRK HOLDINGS INC.,Retail Trade,21750484000.0,S100W2DP,15789354000.0,21152734000.0,5363379000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.725931156290591,True,False
4651,4651.T,SANIX HOLDINGS INCORPORATED,Services,36655000000.0,S100W4KN,16606000000.0,45352000000.0,28745000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.453035056608921,True,False
9342,9342.T,Sumasapo Inc.,Services,830992000.0,S100XBCH,1030035000.0,2816558000.0,1786522000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.2395245682268903,True,False
7412,7412.T,ATOM CORPORATION,Retail Trade,18989000000.0,S100W18T,22649000000.0,35477000000.0,12828000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,1.19274316709674,True,False
4475,4475.T,HENNGE K.K.,Information & Communication,10742453000.0,S100XCC9,9445085000.0,10923564000.0,1478479000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.8792298183664383,True,False
3326,3326.T,"RUNSYSTEM CO.,LTD.",Services,3798394000.0,S100W3VJ,1026197000.0,5408416000.0,4382218000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.27016602279805624,True,False
7064,7064.T,"Howtelevision,Inc.",Services,2767921000.0,S100XVTU,2033691000.0,2558118000.0,524427000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.7347359263504991,True,False
6185,6185.T,SMN Corporation,Services,5963039000.0,S100W1F0,2376591000.0,11640954000.0,9264363000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3985536569524365,True,False
7807,7807.T,"KOWA CO.,LTD.",Other Products,5388223000.0,S100Y797,2828509000.0,6394414000.0,3565904000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5249428243782783,True,False
6276,6276.T,"SiriusVision CO.,LTD.",Electric Appliances,2576031000.0,S100XTP6,1007387000.0,2064763000.0,1057376000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.39106167588821716,True,False
4751,4751.T,"CyberAgent,Inc.",Services,557162000000.0,S100XCU9,264051000000.0,874030000000.0,609978000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.47392140885415734,True,False
2435,2435.T,"CEDAR.Co.,Ltd",Services,20003000000.0,S100W5NO,2344000000.0,17829000000.0,15484000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.11718242263660451,True,False
8089,8089.T,Nice Corporation,Wholesale Trade,171037000000.0,S100W5XO,34682000000.0,243054000000.0,208372000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.20277483819290562,True,False
8075,8075.T,Shinsho Corporation,Wholesale Trade,386870000000.0,S100W3WK,40398000000.0,617177000000.0,576778000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.104422674283351,True,False
3099,3099.T,Isetan Mitsukoshi Holdings Ltd.,Retail Trade,1391551000000.0,S100W16O,337675000000.0,555517000000.0,217841000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.24266088702462216,True,False
2796,2796.T,Pharmarise Holdings Corporation,Retail Trade,31924000000.0,S100WL4W,8965000000.0,63508000000.0,54542000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2808232051121413,True,False
7018,7018.T,Naikai Zosen Corporation,Transportation Equipment,42486000000.0,S100W785,2640000000.0,44648000000.0,42007000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.062138116085298685,True,False
6612,6612.T,BALMUDA Inc.,Electric Appliances,4659000000.0,S100XTCP,3307000000.0,10115000000.0,6808000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.7098089718823782,True,False
7091,7091.T,"Living Platform,Ltd.",Services,12115497000.0,S100W8O4,1940034000.0,19204574000.0,17264540000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.16012830509553178,True,False
4480,4480.T,"MEDLEY,INC.",Information & Communication,41252000000.0,S100XUX3,23186000000.0,36786000000.0,13600000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.5620575972074081,True,False
9627,9627.T,AIN HOLDINGS INC.,Retail Trade,311921000000.0,S100WFSA,74436000000.0,456804000000.0,382368000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.2386373472770349,True,False
3948,3948.T,"HIKARI BUSINESS FORM CO.,LTD.",Pulp and Paper,11555210000.0,S100XSVY,1651082000.0,7743777000.0,6092695000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1428863690058424,True,False
3777,3777.T,Environment Friendly Holdings Corp.,Information & Communication,6389036000.0,S100XV28,783197000.0,1371110000.0,587912000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.1225845338796025,True,False
3747,3747.T,"INTERTRADE Co.,Ltd.",Information & Communication,1538814000.0,S100XB0Y,547539000.0,1836486000.0,1288947000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.3558188319056104,True,False
9344,9344.T,Axis Consulting Corporation,Services,4515000000.0,S100WQ81,2857000000.0,5271000000.0,2414000000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.6327796234772979,True,False
3558,3558.T,"JADE GROUP,Inc.",Retail Trade,15586177000.0,S100Y6RE,15154133000.0,19441498000.0,4287365000.0,direct_gross_profit,GrossProfit,NetSales,CostOfSales,0.9722803096615674,True,False
