original_code,normalized_code,ticker_yfinance,company_name,sector,market,source_file,mapping_status
7353,7353,7353.T,"KIYO Learning Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
6552,6552,6552.T,"GameWith,Inc.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
2813,2813,2813.T,"Wakou Shokuhin Co.,Ltd.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
1518,1518,1518.T,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
7130,7130,7130.T,"YAMAE GROUP HOLDINGS CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
7369,7369,7369.T,"Meiho Holdings,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
4270,4270,4270.T,BeeX Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4020,4020,4020.T,BETREND CORPORATION,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3976,3976,3976.T,SHANON Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7214,7214,7214.T,GMB CORPORATION,Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
7376,7376,7376.T,"BCC Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
5250,5250,5250.T,"GMO PRIME STRATEGY CO.,LTD.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
9818,9818,9818.T,"DAIMARU ENAWIN Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3069,3069,3069.T,JFLA Holdings Inc.,Foods,Standard Market(Domestic),data/processed/scores.csv,ok
5491,5491,5491.T,"NIPPON KINZOKU CO.,LTD.",Iron and Steel,Standard Market(Domestic),data/processed/scores.csv,ok
9972,9972,9972.T,"ALTECH CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6069,6069,6069.T,"Trenders,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3807,3807,3807.T,FISCO Ltd.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
8869,8869,8869.T,Meiwa Estate Company Limited,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
4579,4579,4579.T,RaQualia Pharma Inc.,Pharmaceutical,Growth Market(Domestic),data/processed/scores.csv,ok
6577,6577,6577.T,"Bestone.Com Co.,Ltd",Services,Growth Market(Domestic),data/processed/scores.csv,ok
7990,7990,7990.T,"GLOBERIDE,Inc.",Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
7427,7427,7427.T,"ECHO TRADING CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
5891,5891,5891.T,"Kairikiya Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
1419,1419,1419.T,"Tama Home Co.,Ltd.",Construction,Prime Market (Domestic),data/processed/scores.csv,ok
9557,9557,9557.T,"airCloset,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3180,3180,3180.T,BEAUTY GARAGE Inc.,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4772,4772,4772.T,"SM ENTERTAINMENT JAPAN Co.,Ltd.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
9268,9268,9268.T,OPTIMUS GROUP COMPANY LIMITED,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6094,6094,6094.T,"FreakOut Holdings,inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
4885,4885,4885.T,MUROMACHI CHEMICALS INC.,Pharmaceutical,Standard Market(Domestic),data/processed/scores.csv,ok
7366,7366,7366.T,LITALICO Inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
5258,5258,5258.T,Transaction Media Networks Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
2590,2590,2590.T,"DyDo GROUP HOLDINGS,INC.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
4443,4443,4443.T,"Sansan,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
8508,8508,8508.T,"J Trust Co.,Ltd.",Other Financing Business,Standard Market(Domestic),data/processed/scores.csv,ok
7793,7793,7793.T,IMAGE MAGIC Inc.,Other Products,Growth Market(Domestic),data/processed/scores.csv,ok
2686,2686,2686.T,"GFOOT CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2156,2156,2156.T,SAYLOR ADVERTISING INC.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
5885,5885,5885.T,"GDEP ADVANCE,Inc.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6982,6982,6982.T,"The Lead Co.,Inc.",Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
4176,4176,4176.T,coconala Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
2693,2693,2693.T,YKT CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2195,2195,2195.T,"AMITA HOLDINGS CO.,LTD.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
8165,8165,8165.T,"SENSHUKAI CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9553,9553,9553.T,"MicroAd,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
3175,3175,3175.T,"AP HOLDINGS CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9363,9363,9363.T,"DAIUN CO.,LTD.",Warehousing and Harbor Transportation Service,Standard Market(Domestic),data/processed/scores.csv,ok
5586,5586,5586.T,Laboro.AI Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4488,4488,4488.T,AI inside Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4978,4978,4978.T,ReproCELL Incorporated,Chemicals,Growth Market(Domestic),data/processed/scores.csv,ok
2168,2168,2168.T,Pasona Group Inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
7135,7135,7135.T,"JAPAN CRAFT HOLDINGS CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7915,7915,7915.T,"Nissha Co.,Ltd.",Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
5704,5704,5704.T,JMC Corporation,Nonferrous Metals,Growth Market(Domestic),data/processed/scores.csv,ok
4331,4331,4331.T,"TAKE AND GIVE. NEEDS Co.,Ltd.",Services,Prime Market (Domestic),data/processed/scores.csv,ok
7388,7388,7388.T,FP Partner Inc.,Insurance,Prime Market (Domestic),data/processed/scores.csv,ok
5025,5025,5025.T,MERCURY Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
6034,6034,6034.T,MRT Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
4760,4760,4760.T,"ALPHA CO.,LTD.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
7997,7997,7997.T,Kurogane Kosakusho Ltd.,Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
2700,2700,2700.T,"KITOKU SHINRYO CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3557,3557,3557.T,UNITED&COLLECTIVE CO.LTD.,Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
7044,7044,7044.T,PIALA INC.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
3985,3985,3985.T,TEMONA.inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
6993,6993,6993.T,"Daikokuya Holdings Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2791,2791,2791.T,"DAIKOKUTENBUSSAN CO.,LTD.",Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
8139,8139,8139.T,NAGAHORI CORPORATION,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6029,6029,6029.T,Artra Group Corporation,Services,Standard Market(Domestic),data/processed/scores.csv,ok
8260,8260,8260.T,"IZUTSUYA CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3994,3994,3994.T,"Money Forward,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3657,3657,3657.T,"Pole To Win Holdings,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
8729,8729,8729.T,Sony Financial Group Inc.,Insurance,Prime Market (Domestic),data/processed/scores.csv,ok
2342,2342,2342.T,TRANSGENIC GROUP INC.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
5842,5842,5842.T,Integral Corporation,Securities and Commodities Futures,Growth Market(Domestic),data/processed/scores.csv,ok
3286,3286,3286.T,TRUST Holdings Inc.,Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
7602,7602,7602.T,"Ledax Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3880,3880,3880.T,Daio Paper Corporation,Pulp and Paper,Prime Market (Domestic),data/processed/scores.csv,ok
5031,5031,5031.T,Moi Corporation,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4307,4307,4307.T,"Nomura Research Institute,Ltd.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
3491,3491,3491.T,"GAtechnologies Co.,Ltd.",Real Estate,Growth Market(Domestic),data/processed/scores.csv,ok
4934,4934,4934.T,"Premier Anti-Aging Co.,Ltd.",Chemicals,Growth Market(Domestic),data/processed/scores.csv,ok
2937,2937,2937.T,"St.Cousair CO.,LTD.",Foods,Growth Market(Domestic),data/processed/scores.csv,ok
9264,9264,9264.T,"Puequ CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
4100,4100,4100.T,TODA KOGYO CORP.,Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
7868,7868,7868.T,"KOSAIDO Holdings Co.,Ltd.",Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
4053,4053,4053.T,Sun* Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
9240,9240,9240.T,Delivery Consulting Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3772,3772,3772.T,"Wealth Management,Inc.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
3865,3865,3865.T,Hokuetsu Corporation,Pulp and Paper,Prime Market (Domestic),data/processed/scores.csv,ok
4478,4478,4478.T,freee K.K.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
2291,2291,2291.T,"FUKUTOME MEAT PACKERS,LTD.",Foods,Standard Market(Domestic),data/processed/scores.csv,ok
3996,3996,3996.T,Signpost Corporation,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
2330,2330,2330.T,"Forside Co.,Ltd.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
5612,5612,5612.T,NIPPON CHUTETSUKAN K.K.,Iron and Steel,Standard Market(Domestic),data/processed/scores.csv,ok
3038,3038,3038.T,"KOBE BUSSAN CO.,LTD.",Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4568,4568,4568.T,"DAIICHI SANKYO COMPANY,LIMITED",Pharmaceutical,Prime Market (Domestic),data/processed/scores.csv,ok
3469,3469,3469.T,"Dualtap Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
6537,6537,6537.T,"WASHHOUSE CO.,LTD.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
2183,2183,2183.T,"Linical Co.,Ltd.",Services,Standard Market(Domestic),data/processed/scores.csv,ok
2999,2999,2999.T,"Home Position Co.,Ltd.",Real Estate,Standard Market(Domestic),data/processed/scores.csv,ok
5010,5010,5010.T,"NIPPON SEIRO CO.,LTD.",Oil and Coal Products,Standard Market(Domestic),data/processed/scores.csv,ok
7035,7035,7035.T,"and factory,inc",Services,Standard Market(Domestic),data/processed/scores.csv,ok
6578,6578,6578.T,CORREC HOLDINGS Inc.,Services,Standard Market(Domestic),data/processed/scores.csv,ok
7985,7985,7985.T,NEPON Inc.,Metal Products,Standard Market(Domestic),data/processed/scores.csv,ok
9827,9827,9827.T,"Lilycolor Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7343,7343,7343.T,"Broad-Minded Co.,Ltd.",Insurance,Growth Market(Domestic),data/processed/scores.csv,ok
9444,9444,9444.T,"TOSHIN HOLDINGS CO.,LTD",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
5035,5035,5035.T,HOUSEI Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3634,3634,3634.T,Sockets Inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
2158,2158,2158.T,"FRONTEO,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
7090,7090,7090.T,Ligua Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
7352,7352,7352.T,TWOSTONE&Sons Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3377,3377,3377.T,BIKE O & COMPANY Ltd.,Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9330,9330,9330.T,AGEHA Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
4170,4170,4170.T,"Kaizen Platform,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
5027,5027,5027.T,AnyMind Group Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
4074,4074,4074.T,"LaKeel,Inc.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
9885,9885,9885.T,"CHARLE CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
6182,6182,6182.T,MetaReal Corporation,Services,Growth Market(Domestic),data/processed/scores.csv,ok
7974,7974,7974.T,"Nintendo Co.,Ltd.",Other Products,Prime Market (Domestic),data/processed/scores.csv,ok
4446,4446,4446.T,Link-U Group Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
2788,2788,2788.T,"APPLE INTERNATIONAL CO.,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2962,2962,2962.T,"TECNISCO,LTD.",Metal Products,Standard Market(Domestic),data/processed/scores.csv,ok
7061,7061,7061.T,Japan Hospice Holdings Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
9204,9204,9204.T,Skymark Airlines Inc.,Air Transportation,Growth Market(Domestic),data/processed/scores.csv,ok
4512,4512,4512.T,"WAKAMOTO PHARMACEUTICAL CO.,LTD.",Pharmaceutical,Standard Market(Domestic),data/processed/scores.csv,ok
3760,3760,3760.T,"CAVE Interactive CO.,LTD.",Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
4068,4068,4068.T,Basis Corporation,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7681,7681,7681.T,"LEOCLAN Co.,Ltd.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7610,7610,7610.T,"TAY TWO CO.,LTD.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
3563,3563,3563.T,FOOD & LIFE COMPANIES LTD.,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
9082,9082,9082.T,"Daiwa Motor Transportation Co.,Ltd.",Land Transportation,Standard Market(Domestic),data/processed/scores.csv,ok
4052,4052,4052.T,Ficha Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
9166,9166,9166.T,GENDA Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3607,3607,3607.T,"KURAUDIA HOLDINGS CO.,LTD.",Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
7112,7112,7112.T,"CUBE CO.,LTD.",Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
7356,7356,7356.T,Retty Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3926,3926,3926.T,Open Door Inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
7359,7359,7359.T,"Tokyo Communications Group,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
2767,2767,2767.T,TSUBURAYA FIELDS HOLDINGS INC.,Wholesale Trade,Prime Market (Domestic),data/processed/scores.csv,ok
3182,3182,3182.T,Oisix ra daichi Inc.,Retail Trade,Prime Market (Domestic),data/processed/scores.csv,ok
4222,4222,4222.T,"KODAMA CHEMICAL INDUSTRY CO.,LTD.",Chemicals,Standard Market(Domestic),data/processed/scores.csv,ok
8247,8247,8247.T,"Daiwa Co.,Ltd.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
2585,2585,2585.T,"LIFEDRINK COMPANY,INC.",Foods,Prime Market (Domestic),data/processed/scores.csv,ok
7114,7114,7114.T,"Foodison,Inc.",Wholesale Trade,Growth Market(Domestic),data/processed/scores.csv,ok
3697,3697,3697.T,SHIFT Inc.,Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
9517,9517,9517.T,"eREX Co.,Ltd.",Electric Power and Gas,Prime Market (Domestic),data/processed/scores.csv,ok
4351,4351,4351.T,YAMADA SERVICER SYNTHETIC OFFICE,Other Financing Business,Standard Market(Domestic),data/processed/scores.csv,ok
7140,7140,7140.T,Petgo Corporation,Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
7674,7674,7674.T,"NATTY SWANKY holdings Co.,Ltd.",Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
8040,8040,8040.T,"TOKYO SOIR CO.,LTD.",Textiles and Apparels,Standard Market(Domestic),data/processed/scores.csv,ok
6228,6228,6228.T,"J.E.T.Co.,LTD.",Machinery,Standard Market(Domestic),data/processed/scores.csv,ok
7918,7918,7918.T,"VIA Holdings,Inc.",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
9561,9561,9561.T,GLAD CUBE Inc.,Services,Growth Market(Domestic),data/processed/scores.csv,ok
3803,3803,3803.T,Image Information Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
3135,3135,3135.T,"MarketEnterprise Co.,Ltd",Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7695,7695,7695.T,"Koukandekirukun,Inc.",Retail Trade,Growth Market(Domestic),data/processed/scores.csv,ok
4385,4385,4385.T,"Mercari,Inc.",Information & Communication,Prime Market (Domestic),data/processed/scores.csv,ok
5871,5871,5871.T,SOLIZE Holdings Corporation,Services,Standard Market(Domestic),data/processed/scores.csv,ok
6620,6620,6620.T,"Miyakoshi Holdings,Inc.",Real Estate,Prime Market (Domestic),data/processed/scores.csv,ok
3134,3134,3134.T,Hamee Corp.,Retail Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7066,7066,7066.T,"Peers Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
4416,4416,4416.T,True Data Inc.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
7072,7072,7072.T,"Intimate Merger,Inc.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
9258,9258,9258.T,"CS-C.Co.,Ltd.",Services,Growth Market(Domestic),data/processed/scores.csv,ok
2162,2162,2162.T,nms Holdings Corporation,Services,Standard Market(Domestic),data/processed/scores.csv,ok
4264,4264,4264.T,"SECURE,INC.",Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
2315,2315,2315.T,CAICA DIGITAL Inc.,Information & Communication,Standard Market(Domestic),data/processed/scores.csv,ok
7810,7810,7810.T,"Crossfor Co.,Ltd.",Other Products,Standard Market(Domestic),data/processed/scores.csv,ok
7038,7038,7038.T,Frontier Management Inc.,Services,Prime Market (Domestic),data/processed/scores.csv,ok
4378,4378,4378.T,CINC Corp.,Information & Communication,Growth Market(Domestic),data/processed/scores.csv,ok
9888,9888,9888.T,"UEX,LTD.",Wholesale Trade,Standard Market(Domestic),data/processed/scores.csv,ok
7273,7273,7273.T,"IKUYO CO.,LTD.",Transportation Equipment,Standard Market(Domestic),data/processed/scores.csv,ok
