rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note,feature_missing_review_flag
649,6309,6309.T,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",Machinery,0.8897767253220282,0.8626449210591388,0.0777386572668441,0.2658116730636419,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0269208300007003,250461761.66666663,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
650,7224,7224.T,"ShinMaywa Industries,LTD.",Transportation Equipment,0.8896891025691986,0.784395970023173,0.0634781731529552,0.1679646303336923,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0431074267156653,661173931.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
651,9119,9119.T,"IINO KAIUN KAISHA,LTD.",Marine Transportation,0.8896606150003235,0.9104275602610716,0.1165937371965361,0.0930878403294705,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0402795588826316,580686118.3333334,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
652,9143,9143.T,"SG HOLDINGS CO.,LTD.",Land Transportation,0.8896007349067411,0.6554277695285345,0.0653791972214965,0.1363053212006899,phase2_snapshot_metric_source_unverified,phase2_snapshot_metric_source_unverified,True,"Phase2 snapshot contains a gross_profitability value, but direct historical XBRL source was not confirmed for this row.",0.5,-0.0556586493542943,2553597238.3333335,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,gross_profitability_unverified,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
653,3236,3236.T,"PROPERST CO.,LTD.",Real Estate,0.8895531692311518,1.3107981038165817,0.2106966644081355,0.1684779007355377,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.183148058643467,104545070.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
654,4189,4189.T,"KH Neochem Co.,Ltd.",Chemicals,0.8895085078663404,0.7455453794458388,0.0816384970567232,0.1911284309882322,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0445781704598892,472522321.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
655,1379,1379.T,HOKUTO CORPORATION,"Fishery, Agriculture and Forestry",0.889409871505945,0.976288866054516,0.0763219767312368,0.2207768072848913,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0737098875074008,194170863.33333337,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
656,5578,5578.T,"AR advanced technology,Inc.",Information & Communication,0.8894059024766765,0.743203817471391,0.1664723455089917,0.5577369372289364,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.1139935920607646,65111190.0,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
657,4722,4722.T,Future Corporation,Information & Communication,0.8893413437113594,0.4425820289875678,0.0825993263246338,0.3793888666646152,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0321622462923197,406306626.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
658,2195,2195.T,"AMITA HOLDINGS CO.,LTD.",Services,0.8892379001996237,0.457480230682075,0.1258892802181007,0.2839572964521366,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0338492433308362,510353323.3333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
659,5243,5243.T,note inc.,Information & Communication,0.8892250927559006,0.0785382525689587,0.0120220466922126,0.630812613827642,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0095513528948327,1689173220.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
660,1419,1419.T,"Tama Home Co.,Ltd.",Construction,0.8891551949590931,0.4067175880605619,0.0176092810473148,0.5278569657907783,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0079830255666897,607815516.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
661,7715,7715.T,"NAGANO KEIKI CO.,LTD.",Precision Instruments,0.8891463221362201,0.6869024207117991,0.0943742682346764,0.2986071620835727,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0005095145006216,259309571.66666663,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
662,9991,9991.T,GECOSS CORPORATION,Wholesale Trade,0.8891056912900377,1.3217689865934092,0.0978659795465242,0.2102462343284928,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.034964340525413,113689870.0,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
663,6858,6858.T,"ONO SOKKI Co.,Ltd.",Electric Appliances,0.8890249366850971,1.900658010252953,0.0510566447372653,0.2816416471560391,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.006869024412884,70772015.0,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
664,8283,8283.T,PALTAC CORPORATION,Wholesale Trade,0.8890190047809989,0.7031794373304802,0.0558888676052132,0.175490288887837,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0043660152880343,1486085281.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
665,6489,6489.T,"Maezawa Industries,Inc.",Machinery,0.8889788143693855,0.962226014623201,0.0989595055648781,0.2640585077705633,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0589210925101721,132835838.33333331,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
666,6258,6258.T,HIRATA Corporation,Machinery,0.8889649567383119,0.7584381209040045,0.0550884979303138,0.1455534071846266,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.033921428228987,1250363636.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
667,6590,6590.T,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances,0.8889234776733904,0.1386283042795361,0.0302587468901039,0.3303410188568308,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0358180784780533,8969342525.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
668,1435,1435.T,robot home Inc.,Real Estate,0.8887502708070271,0.7716655764313078,0.1376391534050118,0.3545756946796579,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0097856729988282,133587750.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
669,6458,6458.T,SINKO INDUSTRIES LTD.,Machinery,0.8886907289282742,0.7468044973446312,0.0943264734589461,0.2564443450945327,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0274973271303493,274468970.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
670,9110,9110.T,"NS United Kaiun Kaisha,Ltd.",Marine Transportation,0.8886713108060009,0.8980131099386519,0.1027535186629283,0.0971729362990534,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0565109452961514,518649916.6666667,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
671,1899,1899.T,FUKUDA CORPORATION,Construction,0.8886617412911743,1.4999149316540927,0.0932726639951256,0.1256407822289728,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.020896345034276,222369383.33333337,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
672,5344,5344.T,"MARUWA CO.,LTD.",Glass and Ceramics Products,0.8886273644128345,0.135226259924725,0.0203515235618092,0.2774150472642935,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0461404833836858,12363966400.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
673,5902,5902.T,HOKKAN HOLDINGS LIMITED,Metal Products,0.8886092947671707,2.2066324969101454,0.1235501425349127,0.1607581448425444,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0677621230379955,66116871.666666664,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
674,6505,6505.T,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",Electric Appliances,0.8885324186411738,1.428785021478706,0.1110262744461086,0.1992670550648374,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0291239915317274,114870116.66666669,False,False,none,False,0.0,False,2,False,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
675,6455,6455.T,MORITA HOLDINGS CORPORATION,Transportation Equipment,0.8884871570068249,0.9275643817344408,0.0908178018430703,0.212532786427814,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.012895384865411,227809591.66666663,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
